MSA.Code,MSA.Name,Median Earnings: Men,Median Earnings: Women,Employment: Men,Employment: Women,Employment: Total,Earnings Difference (Women vs. Men),Earnings Percentage (Women vs. Men),Employment Difference (Women vs. Men),Employment Percentage (Women vs. Total),Group
47380,"Waco, TX",75848,48894,703,524,1227,26954,0.644631368,179,0.427057865,Computer and Mathematical
47380,"Waco, TX",78421,96696,1266,129,1395,-18275,1.233037069,1137,0.092473118,Architecture and Engineering
47380,"Waco, TX",51324,46607,282,263,545,4717,0.908093679,19,0.482568807,"Life, Physical, and Social Sciences"
47420,"Wahpeton, ND-MN",50759,39474,5114,3122,8236,11285,0.777674895,1992,0.379067508,All (STEM and Non-STEM)
47420,"Wahpeton, ND-MN",64821,58281,228,67,295,6540,0.899106771,161,0.227118644,All STEM
47420,"Wahpeton, ND-MN",51583,50000,73,14,87,1583,0.969311595,59,0.16091954,Computer and Mathematical
47420,"Wahpeton, ND-MN",94732,81375,115,25,140,13357,0.859002238,90,0.178571429,Architecture and Engineering
47420,"Wahpeton, ND-MN",54375,42500,40,28,68,11875,0.781609195,12,0.411764706,"Life, Physical, and Social Sciences"
47460,"Walla Walla, WA",52845,41193,9569,6881,16450,11652,0.779506103,2688,0.418297872,All (STEM and Non-STEM)
47460,"Walla Walla, WA",64673,61019,591,184,775,3654,0.943500379,407,0.237419355,All STEM
47460,"Walla Walla, WA",78500,61827,228,123,351,16673,0.787605096,105,0.35042735,Computer and Mathematical
47460,"Walla Walla, WA",65500,NA,200,3,203,NA,NA,197,0.014778325,Architecture and Engineering
47460,"Walla Walla, WA",63125,41932,163,58,221,21193,0.664269307,105,0.262443439,"Life, Physical, and Social Sciences"
47540,"Wapakoneta, OH",53499,38905,10669,6941,17610,14594,0.727209854,3728,0.394151051,All (STEM and Non-STEM)
47540,"Wapakoneta, OH",75670,61458,754,191,945,14212,0.812184485,563,0.202116402,All STEM
47540,"Wapakoneta, OH",72750,68491,360,45,405,4259,0.941457045,315,0.111111111,Computer and Mathematical
47540,"Wapakoneta, OH",76472,48000,357,46,403,28472,0.62768072,311,0.114143921,Architecture and Engineering
47540,"Wapakoneta, OH",52188,67500,37,100,137,-15312,1.293400782,-63,0.729927007,"Life, Physical, and Social Sciences"
47580,"Warner Robins, GA",51255,40311,33344,25455,58799,10944,0.786479368,7889,0.432915526,All (STEM and Non-STEM)
47580,"Warner Robins, GA",76432,68967,3569,843,4412,7465,0.902331484,2726,0.19106981,All STEM
47580,"Warner Robins, GA",75785,73419,1639,591,2230,2366,0.968780102,1048,0.265022422,Computer and Mathematical
47580,"Warner Robins, GA",78527,69375,1611,211,1822,9152,0.883454099,1400,0.115806806,Architecture and Engineering
47580,"Warner Robins, GA",52969,56985,319,41,360,-4016,1.075817931,278,0.113888889,"Life, Physical, and Social Sciences"
47620,"Warren, PA",46149,35406,7686,5323,13009,10743,0.767210557,2363,0.409178261,All (STEM and Non-STEM)
47620,"Warren, PA",65167,45114,492,125,617,20053,0.692282904,367,0.202593193,All STEM
47620,"Warren, PA",63021,41313,161,47,208,21708,0.65554339,114,0.225961538,Computer and Mathematical
47620,"Warren, PA",67734,38947,249,36,285,28787,0.574999262,213,0.126315789,Architecture and Engineering
47620,"Warren, PA",73542,52625,82,42,124,20917,0.715577493,40,0.338709677,"Life, Physical, and Social Sciences"
47660,"Warrensburg, MO",44254,32799,8321,7093,15414,11455,0.741153342,1228,0.460166083,All (STEM and Non-STEM)
47660,"Warrensburg, MO",73750,44345,520,233,753,29405,0.601288136,287,0.309428951,All STEM
47660,"Warrensburg, MO",63661,63750,219,111,330,-89,1.00139803,108,0.336363636,Computer and Mathematical
47660,"Warrensburg, MO",79097,NA,271,59,330,NA,NA,212,0.178787879,Architecture and Engineering
47660,"Warrensburg, MO",48750,42917,30,63,93,5833,0.880348718,-33,0.677419355,"Life, Physical, and Social Sciences"
47700,"Warsaw, IN",50927,35332,17283,10883,28166,15595,0.693777368,6400,0.386387843,All (STEM and Non-STEM)
47700,"Warsaw, IN",74113,66364,1524,312,1836,7749,0.895443444,1212,0.169934641,All STEM
47700,"Warsaw, IN",92250,71063,407,106,513,21187,0.770330623,301,0.20662768,Computer and Mathematical
47700,"Warsaw, IN",71897,63958,1066,131,1197,7939,0.889578147,935,0.109440267,Architecture and Engineering
47700,"Warsaw, IN",47386,49375,51,75,126,-1989,1.041974423,-24,0.595238095,"Life, Physical, and Social Sciences"
47780,"Washington, IN",47281,31545,7113,3389,10502,15736,0.66718132,3724,0.322700438,All (STEM and Non-STEM)
47780,"Washington, IN",80000,54479,322,75,397,25521,0.6809875,247,0.188916877,All STEM
47780,"Washington, IN",51193,80313,109,35,144,-29120,1.568827769,74,0.243055556,Computer and Mathematical
47780,"Washington, IN",94188,67500,182,30,212,26688,0.716651803,152,0.141509434,Architecture and Engineering
47780,"Washington, IN",NA,NA,31,10,41,NA,NA,21,0.243902439,"Life, Physical, and Social Sciences"
47820,"Washington, NC",44491,35385,7639,6037,13676,9106,0.795329392,1602,0.441430243,All (STEM and Non-STEM)
47820,"Washington, NC",82760,51188,355,147,502,31572,0.618511358,208,0.292828685,All STEM
47820,"Washington, NC",83750,39638,71,77,148,44112,0.473289552,-6,0.52027027,Computer and Mathematical
47820,"Washington, NC",90052,63750,221,35,256,26302,0.70792431,186,0.13671875,Architecture and Engineering
47820,"Washington, NC",31969,51313,63,35,98,-19344,1.605086177,28,0.357142857,"Life, Physical, and Social Sciences"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",76293,63615,1359892,1105613,2465505,12678,0.833824859,254279,0.448432674,All (STEM and Non-STEM)
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",109036,95343,242688,105009,347697,13693,0.874417624,137679,0.30201296,All STEM
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",109663,96685,161043,67952,228995,12978,0.881655618,93091,0.296740103,Computer and Mathematical
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",106856,89058,50864,11401,62265,17798,0.833439395,39463,0.183104473,Architecture and Engineering
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",108919,93336,30781,25656,56437,15583,0.856930379,5125,0.45459539,"Life, Physical, and Social Sciences"
47920,"Washington Court House, OH",43852,38543,5262,4111,9373,5309,0.878933686,1151,0.438600235,All (STEM and Non-STEM)
47920,"Washington Court House, OH",57978,120659,271,81,352,-62681,2.081116975,190,0.230113636,All STEM
47920,"Washington Court House, OH",51685,NA,165,12,177,NA,NA,153,0.06779661,Computer and Mathematical
47920,"Washington Court House, OH",58750,NA,68,2,70,NA,NA,66,0.028571429,Architecture and Engineering
47920,"Washington Court House, OH",110435,120977,38,67,105,-10542,1.095458867,-29,0.638095238,"Life, Physical, and Social Sciences"
47940,"Waterloo-Cedar Falls, IA",49808,38984,33737,24994,58731,10824,0.782685512,8743,0.425567418,All (STEM and Non-STEM)
47940,"Waterloo-Cedar Falls, IA",72405,60161,2503,552,3055,12244,0.830895656,1951,0.180687398,All STEM
47940,"Waterloo-Cedar Falls, IA",63932,61638,871,282,1153,2294,0.964118126,589,0.244579358,Computer and Mathematical
47940,"Waterloo-Cedar Falls, IA",80543,81652,1518,137,1655,-1109,1.013769043,1381,0.082779456,Architecture and Engineering
47940,"Waterloo-Cedar Falls, IA",63365,46781,114,133,247,16584,0.738278229,-19,0.538461538,"Life, Physical, and Social Sciences"
47980,"Watertown, SD",48434,34197,7850,4904,12754,14237,0.706053599,2946,0.384506821,All (STEM and Non-STEM)
47980,"Watertown, SD",61019,42500,338,96,434,18519,0.696504367,242,0.221198157,All STEM
47980,"Watertown, SD",49659,NA,98,11,109,NA,NA,87,0.100917431,Computer and Mathematical
47980,"Watertown, SD",66400,43125,220,23,243,23275,0.649472892,197,0.094650206,Architecture and Engineering
47980,"Watertown, SD",43889,41711,20,62,82,2178,0.950374809,-42,0.756097561,"Life, Physical, and Social Sciences"
48020,"Watertown-Fort Atkinson, WI",51636,39902,18397,13705,32102,11734,0.772755442,4692,0.426920441,All (STEM and Non-STEM)
48020,"Watertown-Fort Atkinson, WI",71354,67500,1269,428,1697,3854,0.945987611,841,0.252209782,All STEM
48020,"Watertown-Fort Atkinson, WI",74250,82250,519,121,640,-8000,1.107744108,398,0.1890625,Computer and Mathematical
48020,"Watertown-Fort Atkinson, WI",76129,57000,622,134,756,19129,0.748729131,488,0.177248677,Architecture and Engineering
48020,"Watertown-Fort Atkinson, WI",48152,47917,128,173,301,235,0.995119621,-45,0.574750831,"Life, Physical, and Social Sciences"
48060,"Watertown-Fort Drum, NY",46560,36867,16846,12620,29466,9693,0.79181701,4226,0.428290233,All (STEM and Non-STEM)
48060,"Watertown-Fort Drum, NY",66667,54115,874,411,1285,12552,0.811720941,463,0.319844358,All STEM
48060,"Watertown-Fort Drum, NY",49917,32981,338,219,557,16936,0.66071679,119,0.393177738,Computer and Mathematical
48060,"Watertown-Fort Drum, NY",82788,39831,450,69,519,42957,0.481120452,381,0.132947977,Architecture and Engineering
48060,"Watertown-Fort Drum, NY",48875,68750,86,123,209,-19875,1.406649616,-37,0.588516746,"Life, Physical, and Social Sciences"
48100,"Wauchula, FL",31634,30010,4237,2574,6811,1624,0.948662831,1663,0.377918074,All (STEM and Non-STEM)
48100,"Wauchula, FL",23088,33750,96,23,119,-10662,1.461798337,73,0.193277311,All STEM
48100,"Wauchula, FL",19574,NA,73,5,78,NA,NA,68,0.064102564,Computer and Mathematical
48100,"Wauchula, FL",NA,NA,12,3,15,NA,NA,9,0.2,Architecture and Engineering
48100,"Wauchula, FL",NA,NA,11,15,26,NA,NA,-4,0.576923077,"Life, Physical, and Social Sciences"
48140,"Wausau-Weston, WI",49492,39607,35887,26152,62039,9885,0.800270751,9735,0.421541289,All (STEM and Non-STEM)
48140,"Wausau-Weston, WI",63210,61418,2584,881,3465,1792,0.971650055,1703,0.254256854,All STEM
48140,"Wausau-Weston, WI",61890,62958,1303,569,1872,-1068,1.017256423,734,0.303952991,Computer and Mathematical
48140,"Wausau-Weston, WI",68611,60848,1028,77,1105,7763,0.886854877,951,0.069683258,Architecture and Engineering
48140,"Wausau-Weston, WI",51066,58681,253,235,488,-7615,1.149120746,18,0.481557377,"Life, Physical, and Social Sciences"
48180,"Waycross, GA",38675,30712,9080,6669,15749,7963,0.794104719,2411,0.423455457,All (STEM and Non-STEM)
48180,"Waycross, GA",53828,35977,199,69,268,17851,0.668369622,130,0.257462687,All STEM
48180,"Waycross, GA",63263,NA,112,54,166,NA,NA,58,0.325301205,Computer and Mathematical
48180,"Waycross, GA",NA,NA,11,0,11,NA,NA,11,0,Architecture and Engineering
48180,"Waycross, GA",52100,NA,76,15,91,NA,NA,61,0.164835165,"Life, Physical, and Social Sciences"
48220,"Weatherford, OK",50509,35978,5679,3621,9300,14531,0.712308697,2058,0.389354839,All (STEM and Non-STEM)
48220,"Weatherford, OK",57224,NA,331,6,337,NA,NA,325,0.017804154,All STEM
48220,"Weatherford, OK",NA,NA,11,0,11,NA,NA,11,0,Computer and Mathematical
48220,"Weatherford, OK",86442,NA,167,0,167,NA,NA,167,0,Architecture and Engineering
48220,"Weatherford, OK",57004,NA,153,6,159,NA,NA,147,0.037735849,"Life, Physical, and Social Sciences"
48260,"Weirton-Steubenville, WV-OH",49524,34762,20195,14839,35034,14762,0.7019223,5356,0.42355997,All (STEM and Non-STEM)
48260,"Weirton-Steubenville, WV-OH",65682,71250,1166,226,1392,-5568,1.084772084,940,0.162356322,All STEM
48260,"Weirton-Steubenville, WV-OH",63484,71589,418,157,575,-8105,1.127669964,261,0.273043478,Computer and Mathematical
48260,"Weirton-Steubenville, WV-OH",78056,NA,596,28,624,NA,NA,568,0.044871795,Architecture and Engineering
48260,"Weirton-Steubenville, WV-OH",42174,40125,152,41,193,2049,0.951415564,111,0.212435233,"Life, Physical, and Social Sciences"
48300,"Wenatchee, WA",46259,36282,22352,15888,38240,9977,0.784323051,6464,0.415481172,All (STEM and Non-STEM)
48300,"Wenatchee, WA",80785,54432,1317,402,1719,26353,0.673788451,915,0.233856894,All STEM
48300,"Wenatchee, WA",77228,90060,503,155,658,-12832,1.166157352,348,0.23556231,Computer and Mathematical
48300,"Wenatchee, WA",75600,56696,398,69,467,18904,0.74994709,329,0.147751606,Architecture and Engineering
48300,"Wenatchee, WA",82581,53333,416,178,594,29248,0.645826522,238,0.2996633,"Life, Physical, and Social Sciences"
48460,"West Plains, MO",38032,32199,6532,5031,11563,5833,0.846629154,1501,0.435094699,All (STEM and Non-STEM)
48460,"West Plains, MO",68060,45208,261,70,331,22852,0.664237438,191,0.211480363,All STEM
48460,"West Plains, MO",71082,29792,100,38,138,41290,0.419121578,62,0.275362319,Computer and Mathematical
48460,"West Plains, MO",51250,NA,86,0,86,NA,NA,86,0,Architecture and Engineering
48460,"West Plains, MO",67543,45417,75,32,107,22126,0.67241609,43,0.299065421,"Life, Physical, and Social Sciences"
48500,"West Point, MS",41683,31884,3031,2562,5593,9799,0.764916153,469,0.458072591,All (STEM and Non-STEM)
48500,"West Point, MS",77500,27383,172,61,233,50117,0.353329032,111,0.261802575,All STEM
48500,"West Point, MS",63482,27383,31,61,92,36099,0.431350619,-30,0.663043478,Computer and Mathematical
48500,"West Point, MS",81522,NA,112,0,112,NA,NA,112,0,Architecture and Engineering
48500,"West Point, MS",NA,NA,29,0,29,NA,NA,29,0,"Life, Physical, and Social Sciences"
48540,"Wheeling, WV-OH",51224,34363,24806,18689,43495,16861,0.670837888,6117,0.429681573,All (STEM and Non-STEM)
48540,"Wheeling, WV-OH",62826,44938,1134,259,1393,17888,0.715277115,875,0.185929648,All STEM
48540,"Wheeling, WV-OH",56469,42625,383,206,589,13844,0.754838938,177,0.349745331,Computer and Mathematical
48540,"Wheeling, WV-OH",72083,NA,611,20,631,NA,NA,591,0.031695721,Architecture and Engineering
48540,"Wheeling, WV-OH",43889,52361,140,33,173,-8472,1.193032423,107,0.190751445,"Life, Physical, and Social Sciences"
48580,"Whitewater, WI",52434,39436,20529,14508,35037,12998,0.752107411,6021,0.414076548,All (STEM and Non-STEM)
48580,"Whitewater, WI",70166,56750,1347,411,1758,13416,0.808796283,936,0.233788396,All STEM
48580,"Whitewater, WI",63750,65179,422,183,605,-1429,1.022415686,239,0.302479339,Computer and Mathematical
48580,"Whitewater, WI",70931,26705,867,99,966,44226,0.376492648,768,0.102484472,Architecture and Engineering
48580,"Whitewater, WI",105625,61518,58,129,187,44107,0.582418935,-71,0.689839572,"Life, Physical, and Social Sciences"
48620,"Wichita, KS",52163,39111,127410,93761,221171,13052,0.74978433,33649,0.4239299,All (STEM and Non-STEM)
48620,"Wichita, KS",79084,61350,12168,2788,14956,17734,0.775757422,9380,0.18641348,All STEM
48620,"Wichita, KS",67655,62283,4427,1376,5803,5372,0.920597147,3051,0.237118732,Computer and Mathematical
48620,"Wichita, KS",82338,64954,6924,884,7808,17384,0.788870266,6040,0.113217213,Architecture and Engineering
48620,"Wichita, KS",81488,53684,817,528,1345,27804,0.658796387,289,0.392565056,"Life, Physical, and Social Sciences"
48660,"Wichita Falls, TX",45179,34865,26747,19386,46133,10314,0.771708094,7361,0.420219799,All (STEM and Non-STEM)
48660,"Wichita Falls, TX",57051,63750,1534,345,1879,-6699,1.117421255,1189,0.183608302,All STEM
48660,"Wichita Falls, TX",50000,36484,710,106,816,13516,0.72968,604,0.129901961,Computer and Mathematical
48660,"Wichita Falls, TX",60691,47000,656,96,752,13691,0.774414658,560,0.127659574,Architecture and Engineering
48660,"Wichita Falls, TX",54722,81065,168,143,311,-26343,1.481396879,25,0.459807074,"Life, Physical, and Social Sciences"
48700,"Williamsport, PA",49425,36496,20825,15736,36561,12929,0.738411735,5089,0.430403982,All (STEM and Non-STEM)
48700,"Williamsport, PA",64058,52134,1150,325,1475,11924,0.813856193,825,0.220338983,All STEM
48700,"Williamsport, PA",54271,50335,378,153,531,3936,0.927475079,225,0.288135593,Computer and Mathematical
48700,"Williamsport, PA",70855,60694,644,81,725,10161,0.856594453,563,0.111724138,Architecture and Engineering
48700,"Williamsport, PA",54167,54844,128,91,219,-677,1.012498385,37,0.415525114,"Life, Physical, and Social Sciences"
48780,"Williston, ND",74129,42933,9479,4329,13808,31196,0.579166048,5150,0.313513905,All (STEM and Non-STEM)
48780,"Williston, ND",69044,40417,295,22,317,28627,0.585380337,273,0.069400631,All STEM
48780,"Williston, ND",51420,NA,123,6,129,NA,NA,117,0.046511628,Computer and Mathematical
48780,"Williston, ND",96591,NA,130,16,146,NA,NA,114,0.109589041,Architecture and Engineering
48780,"Williston, ND",68382,NA,42,0,42,NA,NA,42,0,"Life, Physical, and Social Sciences"
48820,"Willmar, MN",49810,38493,8842,5937,14779,11317,0.772796627,2905,0.401718655,All (STEM and Non-STEM)
48820,"Willmar, MN",67891,42604,383,135,518,25287,0.627535314,248,0.260617761,All STEM
48820,"Willmar, MN",68214,43750,152,50,202,24464,0.641363943,102,0.247524752,Computer and Mathematical
48820,"Willmar, MN",71250,44375,170,17,187,26875,0.622807018,153,0.090909091,Architecture and Engineering
48820,"Willmar, MN",65536,41875,61,68,129,23661,0.638961792,-7,0.527131783,"Life, Physical, and Social Sciences"
48900,"Wilmington, NC",49720,41433,52055,41613,93668,8287,0.833326629,10442,0.44426058,All (STEM and Non-STEM)
48900,"Wilmington, NC",75175,60649,4458,1971,6429,14526,0.806770868,2487,0.306579561,All STEM
48900,"Wilmington, NC",75899,72361,1788,849,2637,3538,0.95338542,939,0.321956769,Computer and Mathematical
48900,"Wilmington, NC",81585,58077,1978,454,2432,23508,0.711858798,1524,0.186677632,Architecture and Engineering
48900,"Wilmington, NC",64239,49583,692,668,1360,14656,0.77185199,24,0.491176471,"Life, Physical, and Social Sciences"
48940,"Wilmington, OH",46977,35759,8088,5794,13882,11218,0.76120229,2294,0.417375018,All (STEM and Non-STEM)
48940,"Wilmington, OH",75750,51850,586,175,761,23900,0.684488449,411,0.229960578,All STEM
48940,"Wilmington, OH",57031,57727,294,108,402,-696,1.012203889,186,0.268656716,Computer and Mathematical
48940,"Wilmington, OH",82589,52115,257,56,313,30474,0.631016237,201,0.178913738,Architecture and Engineering
48940,"Wilmington, OH",79375,NA,35,11,46,NA,NA,24,0.239130435,"Life, Physical, and Social Sciences"
48980,"Wilson, NC",42484,34755,13122,12426,25548,7729,0.818072686,696,0.486378581,All (STEM and Non-STEM)
48980,"Wilson, NC",57500,50750,766,415,1181,6750,0.882608696,351,0.351397121,All STEM
48980,"Wilson, NC",55089,49915,327,332,659,5174,0.906079254,-5,0.503793627,Computer and Mathematical
48980,"Wilson, NC",68750,NA,244,27,271,NA,NA,217,0.099630996,Architecture and Engineering
48980,"Wilson, NC",53032,51500,195,56,251,1532,0.971111782,139,0.22310757,"Life, Physical, and Social Sciences"
49020,"Winchester, VA-WV",53171,44160,27178,20914,48092,9011,0.830527919,6264,0.434874823,All (STEM and Non-STEM)
49020,"Winchester, VA-WV",91943,87583,2025,936,2961,4360,0.952579315,1089,0.316109422,All STEM
49020,"Winchester, VA-WV",102319,102861,1261,661,1922,-542,1.005297159,600,0.343912591,Computer and Mathematical
49020,"Winchester, VA-WV",82295,54583,630,114,744,27712,0.663260222,516,0.153225806,Architecture and Engineering
49020,"Winchester, VA-WV",76250,54327,134,161,295,21923,0.712485246,-27,0.545762712,"Life, Physical, and Social Sciences"
49060,"Winfield, KS",46084,35131,6655,4496,11151,10953,0.762325319,2159,0.403192539,All (STEM and Non-STEM)
49060,"Winfield, KS",72500,30278,226,88,314,42222,0.417627586,138,0.280254777,All STEM
49060,"Winfield, KS",71500,59219,88,33,121,12281,0.828237762,55,0.272727273,Computer and Mathematical
49060,"Winfield, KS",80972,NA,109,2,111,NA,NA,107,0.018018018,Architecture and Engineering
49060,"Winfield, KS",62813,14116,29,53,82,48697,0.224730549,-24,0.646341463,"Life, Physical, and Social Sciences"
49080,"Winnemucca, NV",67234,38639,4106,2109,6215,28595,0.574694351,1997,0.339340306,All (STEM and Non-STEM)
49080,"Winnemucca, NV",86591,78472,244,91,335,8119,0.906237369,153,0.271641791,All STEM
